lat,lon
35.18057,-101.78747
35.17858,-101.79131
35.17861,-101.8054
35.17857,-101.81464
35.17918,-101.84869
35.1757,-101.84869
35.17159,-101.84867
35.16603,-101.84866
35.16339,-101.84931
35.16222,-101.85504
35.16222,-101.8582
35.1625,-101.86654
35.15132,-101.86629
35.14924,-101.85459
35.1553,-101.8483
35.16178,-101.84838
35.17222,-101.84841
35.17913,-101.84844
35.1616,-101.87443
35.15663,-101.87873
35.15489,-101.8802
35.15265,-101.88214
35.15038,-101.88282
35.15507,-101.87887
35.15828,-101.87609
35.15966,-101.8749
35.16354,-101.87154
35.17136,-101.86336
35.17498,-101.85572
35.17649,-101.8861
35.1765,-101.89331
35.17655,-101.8977
35.17655,-101.90073
35.1766,-101.90412
35.17664,-101.91906
35.17665,-101.92158
35.17668,-101.93558
35.17646,-101.93613
35.1764,-101.92198
35.17632,-101.90558
35.17634,-101.90074
35.17631,-101.8936
35.17629,-101.88686
35.18191,-101.93835
35.17773,-101.93834
35.16842,-101.93828
35.16508,-101.93828
35.16157,-101.93436
35.16151,-101.92449
35.16151,-101.91325
35.16146,-101.90413
35.16145,-101.90071
35.16283,-101.88708
35.16035,-101.88139
35.16371,-101.86988
35.16506,-101.86617
35.17166,-101.86606
35.17701,-101.86609
35.1786,-101.8661
35.18159,-101.86611
35.17764,-101.86632
35.17214,-101.86633
35.16461,-101.86654
35.16397,-101.86911
35.16052,-101.88169
35.16386,-101.8858
35.16169,-101.90082
35.16178,-101.92221
35.16179,-101.93364
35.1751,-101.938
